models,dataset
1061984905,372003616
1061984905,1501475477
1061984905,1311446613
1061984905,164125910
1061984905,1362962550
1061984905,869842135
1061984905,1175871677
1119526684,1360470119
1119526684,861038262
1119526684,316255971
1119526684,1537228086
1119526684,1550200235
1119526684,1820659203
1119526684,1748074835
1119526684,1960265318
1119526684,149339839
1119526684,1269904683
1119526684,353381430
1119526684,1629824907
1119526684,1330052596
1119526684,660771479
1119526684,734844752
1119526684,197357983
1119526684,53779613
1119526684,232235139
1119526684,217498723
1119526684,1450070961
1119526684,291058791
1119526684,602673787
1119526684,1213022292
1119526684,920862572
1119526684,816724361
1119526684,1760831252
1119526684,499865816
1119526684,122076038
1119526684,1018699200
1119526684,916703448
1119526684,1480813062
1119526684,1765284896
1119526684,1810513418
1119526684,1508002804
1119526684,1620274480
1119526684,1083413821
1119526684,615333374
1119526684,1749421286
1119526684,956712480
1119526684,786434072
1119526684,1235386445
1119526684,1634512259
1119526684,415514209
1119526684,257827401
1119526684,1793905116
1119526684,1151194460
1119526684,1858573230
1119526684,1007209153
1119526684,1717398244
1119526684,1247278078
1119526684,1837403575
1119526684,1951461907
1119526684,1487612628
1119526684,182849599
1119526684,866629824
1119526684,890689363
1119526684,1451095209
1119526684,151316216
1119526684,1570674934
1119526684,1804675428
1119526684,160008363
1119526684,1184089381
1119526684,1744216766
86511451,1466179023
86511451,1235776009
86511451,204281548
86511451,1657904890
86511451,642339801
86511451,1197654504
86511451,593848364
86511451,390161928
86511451,1871895060
86511451,1766805192
86511451,1044855609
86511451,1649520224
86511451,776151840
86511451,1903077926
86511451,452665838
86511451,1294142703
86511451,683238211
86511451,342356161
86511451,324687157
86511451,984587002
86511451,1407348039
86511451,4375034
86511451,1202729198
86511451,1941993929
86511451,909215026
86511451,617130611
86511451,255163506
86511451,260521463
86511451,1819500752
86511451,618439149
86511451,77667939
86511451,1081507543
86511451,1666814507
86511451,1402658988
86511451,20050471
86511451,341883225
86511451,576315428
86511451,1971524240
86511451,1564928280
86511451,1371836923
86511451,1127577436
86511451,1305250699
86511451,86921050
86511451,904180694
86511451,1226360596
86511451,1767319876
86511451,1561059844
86511451,368523971
86511451,1438190691
86511451,1076424781
86511451,1158124889
86511451,1632670003
86511451,211902019
86511451,153890579
86511451,1865061238
86511451,1885302154
86511451,61434927
86511451,372003616
86511451,1501475477
86511451,1254753114
86511451,164125910
86511451,95516236
86511451,869842135
86511451,1175871677
1342857893,1280547958
1342857893,861038262
1342857893,316255971
1342857893,969401928
1342857893,1550200235
1342857893,221159669
1342857893,1748074835
1342857893,686248459
1342857893,149339839
1342857893,953132350
1342857893,840157579
1342857893,1051234564
1342857893,814615697
1342857893,480265631
1342857893,734844752
1342857893,197357983
1342857893,53779613
1342857893,232235139
1342857893,279026952
1342857893,521511116
1342857893,1027557967
1342857893,1842983373
1342857893,1882743983
1342857893,1417275681
1342857893,593728936
1342857893,1819359143
1342857893,499865816
1342857893,1619574890
1342857893,1018699200
1342857893,1297338258
1342857893,1480813062
1342857893,1765284896
1342857893,1810513418
1342857893,1508002804
1342857893,1620274480
1342857893,1083413821
1342857893,615333374
1342857893,230893824
1342857893,956712480
1342857893,783947241
1342857893,1235386445
1342857893,1319483430
1342857893,415514209
1342857893,257827401
1342857893,5872433
1342857893,1036348541
1342857893,1858573230
1342857893,1007209153
1342857893,1161769800
1342857893,312687742
1342857893,1837403575
1342857893,547102227
1342857893,920480515
1342857893,1359622586
1342857893,832853279
1342857893,890689363
1342857893,216077387
1342857893,151316216
1342857893,1367029032
1342857893,1804675428
1342857893,160008363
1342857893,1184089381
1342857893,1901142884
488439480,138662140
488439480,30981271
488439480,266012220
488439480,1457650125
488439480,1047051049
488439480,1247898454
488439480,967743192
1122489191,30981271
1122489191,80919717
1122489191,1228755617
1122489191,826192912
1122489191,1514349536
1122489191,1817876132
1122489191,61417549
455156584,1464750307
455156584,1023030191
455156584,1673796406
455156584,1015582499
455156584,648473788
455156584,542158020
1458712485,30981271
1458712485,753591825
1458712485,80919717
1458712485,529188340
1734067673,617722980
1734067673,1479253613
1734067673,1636288662
1734067673,1905005402
1581587913,857307274
1581587913,179070234
1581587913,855784594
1581587913,1103438134
1581587913,771739265
1581587913,409461900
1581587913,1339988529
1581587913,1184074141
1581587913,938471756
1581587913,1716891290
1581587913,194540654
1581587913,1971362652
1581587913,883584857
1581587913,1993101368
1581587913,573228497
1581587913,1211550268
1581587913,1367224317
1581587913,26598557
1581587913,792721441
1581587913,139996023
1581587913,1085185900
1581587913,1637843735
1581587913,1572079220
1581587913,1259543521
1581587913,1281656255
1581587913,680292560
1581587913,1212906915
1581587913,33113252
1581587913,923664094
1581587913,1013774505
1581587913,565646369
1581587913,1401804011
1581587913,1794437424
1581587913,1678201986
1581587913,407831650
1581587913,1801848576
1581587913,641432469
1581587913,225087866
1581587913,846386710
1581587913,921597953
1581587913,339188313
1581587913,1205426119
1581587913,1492357804
1581587913,1547812385
1581587913,560449184
1581587913,1874987202
1581587913,613796299
1581587913,140424150
1581587913,1944487341
1581587913,1570433654
1581587913,1478857049
1581587913,757645223
1581587913,1571857718
1581587913,1033392078
1581587913,769205531
1581587913,1147849398
1581587913,883025999
1581587913,337450126
1581587913,578135176
1581587913,1550580653
1032361838,72408501
1032361838,615610142
1032361838,163783369
1032361838,242133499
1032361838,1866082239
1032361838,604521015
1032361838,538581947
1032361838,1595667452
1032361838,1738275296
1032361838,1718610346
1032361838,1266945600
1032361838,282489226
1032361838,81539297
1032361838,1764345697
1032361838,1508498685
1032361838,287513604
1032361838,1923085828
1032361838,691965712
1032361838,1699071560
1032361838,380944087
1032361838,1411903
1032361838,177078658
1032361838,1205037076
1032361838,1939420507
1032361838,550159851
1032361838,412915033
1032361838,286894075
1032361838,1158089527
1032361838,181141243
1032361838,532483791
1032361838,438536173
1032361838,1322629685
1032361838,1233202837
1032361838,1008302048
1032361838,92160796
1032361838,1122548647
1032361838,11303343
1032361838,481347065
1032361838,1693730313
1032361838,578571468
1032361838,1638711763
1032361838,1268363905
1032361838,401067974
1032361838,1512177523
1032361838,137446535
1032361838,1845973267
1032361838,1533382438
1032361838,107447210
1032361838,363960387
1032361838,1494064312
1032361838,1756400608
1032361838,820443010
1032361838,1785207465
1032361838,1952729027
1032361838,1630015350
1032361838,1243294565
1032361838,583252003
1032361838,1545441088
1032361838,1106511258
1032361838,1892719157
1632651642,137170553
1632651642,184616026
1632651642,622345228
1632651642,1451464155
1632651642,61963950
1632651642,466285694
1632651642,1598426059
1632651642,1113108684
1632651642,281904951
1632651642,188639663
1632651642,516150998
1632651642,221531742
1632651642,1515873386
1632651642,1882793204
1632651642,1672118427
1632651642,724587338
1632651642,146484567
1632651642,1569019172
1632651642,1294561425
1632651642,1830133805
1632651642,491950268
1632651642,421648089
1632651642,1737341103
1632651642,888307154
1632651642,1138435190
1632651642,666614405
1632651642,775100758
1632651642,1742640954
1632651642,1382008470
1632651642,117228746
1632651642,1759454184
1632651642,184018094
1632651642,1072788165
1632651642,1384931708
1632651642,453875345
1632651642,1539093166
1632651642,505039
1632651642,1298012003
1632651642,1957090602
1632651642,1606588913
1033984882,55169630
1033984882,99320406
1033984882,1177020623
1033984882,119109206
1033984882,539580628
1033984882,720665540
1033984882,385763098
1033984882,1037649925
1033984882,714128010
1033984882,813462463
1033984882,1561181108
1033984882,1179646693
1033984882,371874482
1033984882,1058252894
1033984882,397256464
1033984882,1717768821
1033984882,1798491541
1033984882,1678840029
1033984882,1970670657
1033984882,440020786
1033984882,1470702115
1033984882,1556986387
1033984882,1533242071
1033984882,616491722
1033984882,1093143845
1033984882,1340826513
1033984882,1053660552
1033984882,561145199
1033984882,695202631
1033984882,1222884057
1033984882,1648094696
1033984882,1971635761
1033984882,129578373
1033984882,805124081
1033984882,1406415595
1033984882,431654421
1033984882,1655336968
1033984882,836959697
1033984882,1509524112
1033984882,1650185980
1327002444,1248467207
1327002444,486568942
1327002444,611385742
1327002444,1290268069
1327002444,501473840
1327002444,317191931
1327002444,781694441
1327002444,793840756
1327002444,872635749
1327002444,579991446
1327002444,801195520
1327002444,1061262462
1327002444,224112766
1327002444,1363831225
1327002444,326745939
1327002444,1648305685
1327002444,1864330707
1327002444,474254652
1327002444,25714603
1327002444,841822281
1327002444,1267280397
1327002444,1726609646
1327002444,626719079
1327002444,396380874
1327002444,1258757990
1327002444,704126528
1327002444,1181202899
1327002444,200453009
4964600,895262845
4964600,781519927
4964600,1593497551
4964600,65518527
4964600,1581988935
4964600,1111212830
4964600,744132233
4964600,1104601089
4964600,748511835
4964600,244354407
4964600,1385282301
4964600,1769226131
4964600,380963613
4964600,261883503
4964600,1810861407
4964600,1958634692
4964600,1178674528
4964600,731005369
4964600,953667514
4964600,1448352129
4964600,1072226563
4964600,1865442173
4964600,1328460798
4964600,772297267
4964600,142241489
4964600,1108611407
497012481,909445645
497012481,1338341290
497012481,879856655
497012481,542912182
497012481,1990241557
497012481,30981271
497012481,762434553
497012481,1276045790
497012481,1214712630
497012481,606367028
497012481,971505059
497012481,1386635252
497012481,1755500829
497012481,945833009
497012481,1938925453
497012481,1092266241
497012481,1355024364
497012481,1074780173
497012481,267752847
497012481,959357369
497012481,1842159675
497012481,1657488985
497012481,982641639
497012481,1396476007
497012481,105868456
497012481,623492321
497012481,1454907112
497012481,985648622
497012481,1837280465
497012481,890792651
497012481,1084636588
497012481,1378119025
497012481,264625923
497012481,80919717
497012481,692551173
1326563455,166446334
1326563455,340929153
1326563455,580154923
1326563455,1376005492
1326563455,147065498
1326563455,1160148224
1326563455,537384366
1326563455,1395540478
1326563455,1636288662
1326563455,36218280
1326563455,1479253613
1326563455,267922548
1326563455,1472723451
1326563455,1098551879
1326563455,51001433
1326563455,570576378
1326563455,767402547
1326563455,1553290230
1326563455,1341627894
1326563455,1488210864
1326563455,1637607399
1326563455,1183608089
1326563455,612911278
1326563455,257447674
1326563455,1117436174
1326563455,988875961
1326563455,1995575203
1326563455,1650075589
1326563455,1495226433
1326563455,879481806
1326563455,488668418
1326563455,715700231
1326563455,1205750756
1326563455,1027758586
1326563455,853609529
1326563455,1672825985
1326563455,564024704
1326563455,1905005402
1326563455,1888398412
1326563455,586934304
1326563455,1209922639
1326563455,1085473450
1326563455,1442475705
1326563455,154108272
1326563455,1355568578
1326563455,1943246613
1326563455,1069772475
1326563455,795316110
1326563455,1935744196
1326563455,995468094
1326563455,734429229
1326563455,913034118
1326563455,1196893865
1326563455,1143557201
1326563455,1341359484
1326563455,862547145
1326563455,640825881
1326563455,428247309
1326563455,1233050436
1326563455,1969115709
1448463983,98268721
1448463983,664218873
1448463983,1768816013
1448463983,1938925453
1448463983,909445645
1448463983,483990454
1448463983,271756238
1448463983,797527266
1448463983,1837280465
1448463983,1475798425
1448463983,360621157
1448463983,1355024364
1448463983,1842159675
1448463983,839371018
1448463983,80919717
1448463983,193647559
1448463983,114430762
1448463983,971505059
1448463983,1084636588
1448463983,743787862
1448463983,1755500829
1448463983,1684326096
1448463983,1990241557
1448463983,1087928034
1448463983,1402965434
1448463983,330792464
1448463983,30981271
1448463983,1092266241
1448463983,762434553
1448463983,1214712630
1448463983,623492321
1448463983,1276045790
1448463983,1454907112
1448463983,626719079
1448463983,267752847
1448463983,890792651
1448463983,128618702
1448463983,982641639
1448463983,588469599
1448463983,529188340
1448463983,242802798
1448463983,55702926
1448463983,105868456
1448463983,320492022
1448463983,1026875765
1448463983,1074780173
1448463983,985648622
1448463983,1113368431
1448463983,166644448
1448463983,1324131810
1448463983,630043398
1448463983,1086774274
1448463983,1386635252
1448463983,1267280397
1448463983,959357369
1448463983,491443674
1448463983,264625923
1448463983,500729472
1448463983,542912182
1448463983,1328439429
1448463983,229946201
1448463983,161186525
1448463983,363299651
1448463983,309496864
1448463983,1411575385
1448463983,472559081
1448463983,1996238642
1448463983,1123805179
1448463983,1090947365
1448463983,415445419
1448463983,1530706012
1448463983,792599453
1448463983,462264888
1448463983,311598982
1448463983,621484722
1448463983,238518312
1448463983,186785872
1448463983,1604627443
1448463983,895211968
1448463983,1705283887
1448463983,1579812251
1448463983,129999781
1448463983,768520006
1448463983,249302956
1448463983,1073371329
1448463983,615277819
1448463983,1518572357
1448463983,1253693310
1448463983,1183142151
1448463983,1333831876
1448463983,943672116
1448463983,979723800
1448463983,1482752845
1448463983,248940397
1448463983,386814771
1448463983,1796669170
1448463983,1519093076
1448463983,1365143163
1448463983,1297100076
1448463983,9237388
1448463983,591253656
1448463983,1817723411
1448463983,1896023219
1448463983,1115867340
1448463983,30619135
1448463983,1116292143
1448463983,1639912238
1448463983,797905886
1448463983,1729699845
1448463983,98830394
1448463983,19128063
1448463983,1559571120
1448463983,691735534
1448463983,1457010542
1448463983,57743087
1448463983,66017792
1448463983,296387841
1448463983,1269316138
1448463983,619440777
208765266,1209922639
208765266,1661573566
208765266,1207059704
208765266,1442475705
208765266,888504205
208765266,330391101
208765266,1794675612
208765266,1574337189
208765266,1637607399
208765266,56645780
208765266,1183608089
208765266,803010341
208765266,1880862113
208765266,123016720
208765266,147065498
208765266,1905005402
208765266,1833123678
208765266,580154923
208765266,188439557
208765266,84162495
208765266,1488210864
208765266,1159519953
208765266,358190211
208765266,1631754445
208765266,1610049022
208765266,617722980
208765266,1085473450
208765266,1935744196
208765266,1969115709
208765266,1472723451
208765266,1905893454
208765266,1943246613
208765266,553020081
208765266,988875961
208765266,795316110
208765266,564024704
208765266,166446334
208765266,1783180028
208765266,570576378
208765266,428247309
208765266,36218280
208765266,887597152
208765266,529222560
208765266,995468094
208765266,51001433
208765266,1553290230
208765266,612911278
208765266,1069772475
208765266,980662115
208765266,488668418
208765266,429865680
208765266,1477819170
208765266,142157055
208765266,904051172
208765266,484744442
208765266,1632911702
208765266,630099728
208765266,1650075589
208765266,913034118
208765266,579201258
208765266,718800234
208765266,1422310061
208765266,448405665
208765266,148827072
208765266,16123957
208765266,1631279008
208765266,1143243411
208765266,284131863
208765266,1585841053
208765266,1510980889
208765266,469474865
208765266,1042349527
208765266,463543615
208765266,1198694587
208765266,338550988
208765266,662910001
208765266,205482042
208765266,927012232
208765266,1060733942
208765266,918851298
208765266,1770581018
208765266,1800189463
208765266,780826136
208765266,454738006
208765266,1668544638
208765266,1380085918
208765266,45146073
208765266,1784882712
208765266,1441631289
208765266,1877431753
208765266,1681022794
208765266,1681048253
208765266,1834984058
208765266,1882335585
208765266,1082817707
208765266,382596802
208765266,415149538
208765266,611071350
208765266,743069133
208765266,1334939579
208765266,252785395
208765266,30409620
208765266,817334430
208765266,1102224325
208765266,1656148114
208765266,519013848
208765266,1471996106
208765266,1726753361
208765266,220528102
208765266,781973011
208765266,237124248
208765266,1198965988
208765266,196972118
208765266,1429578070
208765266,290421384
208765266,144423433
208765266,711128479
208765266,1194835014
208765266,72849931
208765266,656345188
469839674,483141477
469839674,1515873386
469839674,679627678
469839674,1543992474
469839674,1939784766
469839674,1509961555
469839674,1956078655
469839674,183237063
469839674,1572932890
469839674,1566690958
469839674,1642514907
469839674,877879522
469839674,1108543439
469839674,1041565692
469839674,1200382663
469839674,295184518
469839674,668246129
469839674,352391583
469839674,1604219455
469839674,1247663605
469839674,326376260
469839674,281904951
469839674,1333995440
469839674,929204747
469839674,743848696
469839674,1033817126
469839674,209640993
469839674,1251353776
469839674,1104327796
469839674,725617306
469839674,1566826798
469839674,522234113
469839674,1728080591
469839674,454320395
469839674,852964635
469839674,1965239457
469839674,661002249
469839674,388917082
469839674,1693030662
469839674,1697527480
469839674,442476877
469839674,107756470
469839674,582173360
469839674,1882793204
469839674,1605068948
469839674,342610270
469839674,336646599
469839674,1898067863
469839674,197310652
469839674,3925944
469839674,1636491790
469839674,438673612
469839674,746016150
469839674,1579462907
469839674,1991290297
469839674,188639663
469839674,1842328507
469839674,1717256983
469839674,1493128664
469839674,1978514963
469839674,818561298
469839674,826192912
469839674,713160136
469839674,870323119
469839674,453875345
469839674,1423298697
469839674,671325997
469839674,161444647
469839674,738103792
469839674,570514623
469839674,55707083
469839674,780475840
469839674,843876392
469839674,1933449238
469839674,1835229980
469839674,1881266627
469839674,1375772925
469839674,747716442
469839674,1221784231
469839674,1893278244
469839674,735934481
469839674,1212259947
469839674,1812780083
469839674,1791516924
469839674,440950222
469839674,1539093166
469839674,1098584419
469839674,298777924
469839674,1249762864
469839674,1543986892
469839674,483476000
469839674,753328854
469839674,1381119625
469839674,1817876132
469839674,1707781239
469839674,1086139407
469839674,365454991
469839674,737920467
469839674,1729266240
469839674,1024508948
469839674,1559661038
469839674,663679752
469839674,1693923558
469839674,1940003439
469839674,799165874
469839674,1422987495
469839674,779357705
469839674,1065608917
469839674,1853259449
469839674,1040952509
469839674,1966913016
469839674,1380218247
469839674,807290444
469839674,1306263484
469839674,374064137
469839674,5015796
469839674,417108281
469839674,1735294150
469839674,930047110
469839674,22876337
1955775877,1288595722
1955775877,1558352917
1955775877,1192558401
1955775877,1927251691
1955775877,230383680
1955775877,266430243
1955775877,622989147
1955775877,1023936593
1955775877,1902475273
1955775877,575146826
1955775877,364576256
1955775877,1462159498
1955775877,979268482
1955775877,714128010
1955775877,1014885087
1955775877,282063084
1955775877,518296928
1955775877,1343826981
1955775877,1525340406
1955775877,295576127
1955775877,1530014552
1955775877,865788176
1955775877,623370488
1955775877,1540058786
1955775877,1280930834
1955775877,1607709928
1955775877,216151166
1955775877,1649767784
1955775877,375067612
1955775877,1982269280
1955775877,1438665909
1955775877,555793160
1955775877,620198417
1955775877,1588561693
1955775877,271758305
1955775877,353369272
1955775877,1248861690
1955775877,672591571
1955775877,979661220
1955775877,1374538019
1955775877,1311087305
1955775877,829731261
1955775877,1529847255
1955775877,1531926014
1955775877,1477064772
1955775877,1616217789
1955775877,1777904944
1955775877,957560369
1955775877,1593225441
1955775877,97131553
1955775877,1658095652
1955775877,431749210
1955775877,588665834
1955775877,1173533311
1955775877,1268857538
1955775877,556563560
1955775877,502883588
1955775877,1633303203
1955775877,45057743
1955775877,1428132814
1955775877,903486585
1955775877,366675329
1955775877,1128714248
1955775877,962367636
1955775877,1605986157
1955775877,619447762
1955775877,1901897415
1955775877,416581612
1955775877,425457372
1955775877,1095745679
1955775877,647340224
1955775877,431654421
1955775877,1345730296
1955775877,1705262015
1955775877,1515581506
1955775877,175828748
1955775877,31377737
1955775877,986086559
1955775877,587665893
1955775877,1257180724
1955775877,1684138721
1955775877,427953461
1955775877,1068709645
1955775877,831285702
1955775877,1208352717
1955775877,1595052789
1955775877,1121686540
1955775877,671848029
1955775877,451501619
1955775877,1777080586
1955775877,1314635415
1955775877,1426005380
1955775877,1565923750
1955775877,881586752
1955775877,1585516100
1955775877,1078195822
1955775877,131297026
1955775877,1069838530
1955775877,542096909
1955775877,1073305341
1955775877,616735899
1955775877,1182074715
1955775877,572456809
1955775877,997167224
1955775877,1862220063
1955775877,702687631
1955775877,661846113
1955775877,1947643271
1955775877,536408363
1955775877,1678825024
1955775877,211364015
1955775877,640673528
1955775877,1779179459
1955775877,935316570
1955775877,896285682
1955775877,1878064264
1955775877,1912513436
1955775877,63228896
1955775877,240236089
1955775877,1406415595
1955775877,1279399299
1955775877,1470671213
444504860,1086139407
444504860,1966913016
444504860,1791516924
444504860,570514623
444504860,1375772925
444504860,161444647
444504860,713160136
444504860,1221784231
444504860,1893278244
444504860,735934481
444504860,826192912
444504860,1423298697
444504860,1817876132
444504860,780475840
444504860,483476000
444504860,1728080591
444504860,365454991
444504860,930047110
444504860,807290444
444504860,1559661038
444504860,1306263484
444504860,725077456
444504860,5015796
444504860,22876337
444504860,1711461803
444504860,747716442
444504860,1381119625
444504860,1812770824
444504860,1212259947
444504860,168890200
444504860,1693923558
444504860,1940003439
444504860,1707781239
444504860,843876392
444504860,753328854
444504860,1040952509
444504860,1543986892
444504860,671325997
444504860,1249762864
444504860,1933449238
444504860,1024508948
444504860,1853259449
444504860,799165874
444504860,1098584419
444504860,1735294150
444504860,386455710
444504860,1065608917
444504860,1881266627
444504860,55707083
444504860,374064137
444504860,738103792
444504860,1564180991
444504860,737920467
444504860,417108281
444504860,1812780083
444504860,870323119
444504860,453875345
444504860,1881647382
444504860,1380218247
444504860,818561298
1784072652,1762495907
1784072652,542096909
1784072652,671848029
1784072652,1239980451
1784072652,202804048
1784072652,1736112215
1784072652,211364015
1784072652,1406415595
1784072652,1779179459
1784072652,1565952602
1784072652,427953461
1784072652,1684138721
1784072652,1901897415
1784072652,1516261100
1784072652,366675329
1784072652,1878064264
1784072652,230927225
1784072652,882846349
1784072652,881586752
1784072652,1678825024
1784072652,175828748
1784072652,1912513436
1784072652,1595052789
1784072652,1768582896
1784072652,1777080586
1784072652,1314635415
1784072652,1257180724
1784072652,572456809
1784072652,425457372
1784072652,1182074715
1784072652,1605986157
1784072652,842641515
1784072652,1128714248
1784072652,1116000507
1784072652,63228896
1784072652,810439365
1784072652,1515581506
1784072652,22410623
1784072652,903486585
1784072652,565655777
1784072652,997167224
1784072652,1073305341
1784072652,289027583
1784072652,1612904802
1784072652,619447762
1784072652,1565923750
1784072652,986086559
1784072652,1801096943
1784072652,1069838530
1784072652,1639673732
1784072652,962367636
1784072652,536408363
1784072652,879819563
1784072652,602668594
1784072652,1291128442
1784072652,935316570
1784072652,1705262015
1784072652,1960429241
1784072652,474842104
1784072652,640673528
270498850,282006545
270498850,23582572
270498850,1473809041
270498850,1710248466
270498850,1854504981
270498850,906742536
270498850,1954567202
270498850,1292927268
270498850,1415974279
270498850,1926830730
270498850,146872435
270498850,816704591
270498850,581997277
270498850,906238612
270498850,1875313876
270498850,949696249
270498850,355264376
270498850,1953659345
270498850,1022336986
270498850,321318931
270498850,1753800762
270498850,562686401
270498850,734492633
270498850,188247827
270498850,669471488
270498850,295281370
270498850,146426105
270498850,1251309306
270498850,310425945
270498850,1742753604
270498850,1450199423
270498850,1710410289
270498850,844567459
270498850,928007202
270498850,291534503
270498850,220249447
270498850,1429932297
270498850,963832714
270498850,910989207
270498850,1085169441
270498850,955836155
270498850,1645423328
270498850,1563980506
270498850,1400167171
270498850,1587814818
270498850,680664599
270498850,1569580032
270498850,750548636
270498850,560947764
270498850,1707438085
270498850,1680177816
270498850,589476625
270498850,1697213802
270498850,1103135471
270498850,290448711
270498850,1603341461
270498850,1982799381
270498850,1284259456
270498850,1900541813
270498850,1680633929
638750473,449373816
638750473,557901434
638750473,240110345
638750473,320664712
638750473,173391666
67341487,30981271
67341487,1638685825
67341487,1902808140
67341487,80919717
67341487,1083014568
67341487,326376260
67341487,826192912
67341487,575070017
67341487,1145797311
67341487,1817876132
67341487,455313036
67341487,279009694
1392552225,471312334
1392552225,583101534
1392552225,1552076439
1392552225,1817288936
1392552225,1611676242
1392552225,1327725305
1392552225,772010232
1392552225,1404762480
1392552225,668015311
1392552225,43104980
1392552225,316639171
1392552225,1164992721
809821480,462348470
809821480,1211610863
809821480,1919709633
809821480,1494117921
809821480,1672314417
809821480,275654372
867026342,449373816
867026342,1866432467
867026342,240110345
867026342,320664712
1070357943,30981271
1070357943,770609710
1070357943,1286428823
1070357943,80919717
1070357943,874045388
1070357943,68789050
1070357943,826192912
1070357943,1278920015
1070357943,891647577
1070357943,1817876132
1070357943,455313036
1070357943,543813775
692243704,471312334
692243704,773569883
692243704,1863189942
692243704,1817288936
692243704,1321434096
692243704,1734793824
692243704,1051172424
692243704,1151712943
692243704,1031427837
692243704,922157398
692243704,589962376
692243704,419725668
893459003,1480649611
893459003,7951342
893459003,1042705414
893459003,63194954
893459003,1241266763
893459003,450574125
1826933025,449373816
1826933025,498647599
1826933025,309732746
1826933025,240110345
1826933025,864080906
448806752,30981271
448806752,770609710
448806752,1077802064
448806752,80919717
448806752,1083014568
448806752,1906719947
448806752,826192912
448806752,575070017
448806752,115814721
448806752,1817876132
448806752,967743192
448806752,1698289435
893400833,471312334
893400833,21633668
893400833,471617807
893400833,1321434096
893400833,773569883
893400833,1891348815
893400833,1051172424
893400833,689271465
893400833,845545823
893400833,1925221576
893400833,1860481957
893400833,488900208
843879055,651839212
843879055,1948286037
843879055,612058004
843879055,1494117921
843879055,1938234334
843879055,866836766
1633051939,449373816
1633051939,1637879897
1633051939,240110345
1633051939,1166081787
401920639,30981271
401920639,623492321
401920639,87502213
401920639,80919717
401920639,1083014568
401920639,826192912
401920639,651651697
401920639,1128673317
401920639,1817876132
401920639,61417549
401920639,644958696
977174253,471312334
977174253,773569883
977174253,65069965
977174253,1321434096
977174253,1742310745
977174253,1729305602
977174253,1051172424
977174253,957017543
977174253,96022303
977174253,158455915
977174253,1698374537
977174253,1154791819
363376464,244157624
363376464,1975115792
363376464,57508567
363376464,419273095
363376464,1251578087
363376464,226055848
864522625,449373816
864522625,1945071115
1008873319,30981271
1008873319,869045570
1008873319,1902808140
1910148155,471312334
1910148155,992122619
1910148155,1792821731
1239556481,462348470
1239556481,1869732333
1239556481,182319716
1430481124,30981271
1430481124,1697118686
370859059,471312334
370859059,773569883
1274462504,30981271
1274462504,623492321
1085393332,471312334
1085393332,387353275
14542851,449373816
14542851,961378317
14542851,240110345
14542851,905703389
1604045517,30981271
1604045517,265926874
1604045517,1191025178
1604045517,80919717
1604045517,874045388
1604045517,86369823
1604045517,826192912
1604045517,575070017
1604045517,115814721
1604045517,1817876132
1604045517,429115669
1604045517,761947907
1159619177,471312334
1159619177,773569883
1159619177,1283764252
1159619177,1321434096
1159619177,245620637
1159619177,884975534
1159619177,1895184056
1159619177,1151712943
1159619177,155894338
1159619177,1124758469
1159619177,1829334920
1159619177,107782547
676198535,651839212
676198535,124573750
676198535,1076830728
676198535,63194954
676198535,450574125
676198535,1241266763
243312023,1601996762
243312023,1672928449
243312023,542087804
243312023,889836322
243312023,1623988038
243312023,554518170
243312023,1066298759
243312023,746367221
243312023,1819427667
243312023,199955355
243312023,473551813
243312023,658464658
243312023,517834456
243312023,1215214998
243312023,868419221
243312023,1375349567
243312023,1896860454
243312023,961876422
243312023,1143362081
243312023,1822542022
243312023,1885761733
243312023,1184192472
243312023,24051975
243312023,365035016
243312023,317383300
243312023,918925304
855964518,1528608919
855964518,1799403251
855964518,1502238966
855964518,1512748992
855964518,1140223936
855964518,1720802954
855964518,354588638
855964518,550415966
855964518,1339575722
855964518,27893809
855964518,1882634658
855964518,27476619
855964518,1763758249
855964518,214317452
855964518,897550201
855964518,629846851
855964518,1732670778
855964518,569494915
855964518,78627782
855964518,302906587
855964518,550106339
855964518,187367913
855964518,355375542
855964518,1023095037
855964518,1844810661
1627491226,1893716966
1627491226,643535674
1627491226,395475634
1627491226,224242487
1627491226,222401350
1627491226,1659248819
1627491226,1936756076
1627491226,1453275484
1627491226,524029438
1627491226,966322272
1627491226,1165672759
1627491226,339211593
1627491226,1675364158
1627491226,23245775
1627491226,1179823659
1627491226,1800222339
1627491226,1699115734
1627491226,784265719
1627491226,1272921000
1627491226,1469347895
1627491226,1296047836
1627491226,634544381
1627491226,1930275878
1627491226,1260177787
1627491226,1118208214
1627491226,1207809609
353129038,783624
353129038,1201040777
353129038,966137732
353129038,1534164675
353129038,136151104
353129038,824191558
353129038,1888549281
353129038,727924638
353129038,1046116064
353129038,1891483645
353129038,1291098165
353129038,1546809552
353129038,709018479
353129038,1387127393
353129038,605402911
353129038,1725388836
353129038,765275201
353129038,1321655119
353129038,746787550
353129038,1771362710
353129038,1404222031
353129038,1613375566
353129038,559805668
353129038,1411499968
353129038,134684770
1887288969,1183224493
1887288969,1845831013
1887288969,1853316442
1887288969,1965569605
1887288969,1911793160
1887288969,535083757
1887288969,1081869691
1887288969,652115870
1887288969,312499693
1887288969,928522580
1887288969,1140302006
1887288969,313472926
1887288969,502558840
1887288969,935704105
1887288969,1254843501
1887288969,1818178881
1887288969,1674901792
1887288969,762387059
1887288969,1871048447
1887288969,1916288023
1887288969,401623886
